"COUN_NAME","MPO","TAZ","L_D_RE_Ar","M_D_RE_SF_Ar","M_D_RE_MF_Ar","H_D_RE_Ar","MU_Ar","COM_Ar","INS_Ar","OF_Ar","IND_Ar","Other_Ar","AG_Ar","FO_Ar","PA_Ar","LDHH","MDSFHH","MDMFHH","HDHH","MUHH","TSFHH","TMFHH","COM_EMP","INS_EMP","OF_EMP","IND_EMP","Other_EMP","AG_EMP","MU_EMP","JUR","HH","TOT_EMP","res_total_Ar","Parcel_ACR_Ar","TAZ_ACRES_Ar","T_EMP_AR_Ar","TOT_POP"
"Henrico","Richmond",325,342.114458062573,0.144041977426671,0,0,0,9.88424140858459,157.029188065673,80.8454075237705,8.74006297897212,0,0,306.9636524,74.46139202,694,0,0,0,0,694,0,10,154,79,9,0,0,0,"Henrico",694,251,342.25850004,974.1025,1050.3021,256.498899977,1722
"Henrico","Richmond",326,47.7338356743458,0,0,41.7780643256542,0,25.5422682422718,49.1982317577282,0,0,0,0,117.0372067,4.982853218,376,0,0,329,0,376,329,237,457,0,0,0,0,0,"Henrico",705,694,89.5119,279.6225,295.805,74.7405,1805
"Henrico","Richmond",327,405.098558776829,0,0,11.9138412231715,0,8.33821833454644,37.2644686384278,0,0.325413023025727,0,0,79.58753833,2.19781127,1294,0,0,38,0,1294,38,116,518,0,5,0,0,0,"Henrico",1332,638,417.0124,528.6858,629.5538,45.928099996,3387
"Henrico","Richmond",328,198.164809392755,0,0,17.0944906072452,0,29.0523822866869,0,8.63971771031312,0,0,0,23.99156666,59.34440461,590,0,0,51,0,590,51,1043,0,310,0,0,0,0,"Henrico",641,1353,215.2593,329.5573,385.0686,37.692099997,1589
"Henrico","Richmond",329,228.20123207334,0,0,7.85856793566041,0,22.7593483469393,12.6919099025601,11.9449417505007,0,0,0,6.645604852,3.976457665,912,0,0,31,0,912,31,309,172,162,0,0,0,0,"Henrico",943,644,236.059800009,291.5281,364.4125,47.3962,2367
"Henrico","Richmond",330,64.751941798902,0,0,46.588058201098,0,4.26274022668114,33.1384472892176,8.52761248310125,0,0,0,9.429294996,7.836521367,542,0,0,390,0,542,390,48,374,96,0,0,0,0,"Henrico",932,518,111.34,168.2746,194.7894,45.928799999,2310
"Henrico","Richmond",335,143.8707,0,0,0,0,0,6.98364001182735,15.5570599871727,0,0,0,1.580079927,0,550,0,0,0,0,550,0,0,394,877,0,0,0,0,"Henrico",550,1271,143.8707,166.9715,202.3942,22.540699999,1363
"Henrico","Richmond",336,69.206,0,0,51.6875,0,62.97370162,11.72862375,89.36587463,0,0,0,0.027283567,15.54142556,514,0,0,384,0,514,384,1534,286,2177,0,0,0,0,"Henrico",898,3996,120.8935,297.8904,361.1674,164.0682,2233
"Henrico","Richmond",339,204.134562083976,0,2.81906158393526,51.9358763010883,0,21.2598053256938,13.9323525235665,49.2039421507397,0,0,0,54.37380548,9.980756077,1280,0,18,326,0,1280,344,828,542,1915,0,0,0,0,"Henrico",1623,3285,258.889499969,396.1701,540.3503,84.3961,4024
"Henrico","Richmond",340,7.997,0,0,0,0,38.5631666708256,0.537681963215586,64.5562273250687,9.4195240388901,0,0,0.437583236,0,558,0,0,0,0,558,0,1855,26,3105,453,0,0,0,"Henrico",558,5439,7.997,110.0912,132.1618,113.076599998,1377
"Henrico","Richmond",342,37.5150031818454,0.391296821154602,0,0,0,0,20.8138,0,0,0,0,3.86993585,0,94,1,0,0,0,95,0,0,121,0,0,0,0,0,"Henrico",95,121,37.906300003,62.2,92.984,20.8138,235
"Henrico","Richmond",348,74.435387795305,0,0.552612201695035,0,0,5.63185534612738,6.23439406467471,7.15479320078415,116.444957404414,0,0,17.03038667,1.010366549,317,0,2,0,0,317,2,59,65,75,1215,0,0,0,"Henrico",319,1414,74.987999997,225.1149,278.0967,135.466000016,794
"Henrico","Richmond",352,76.7264263404445,0,0.601595055659504,80.415078599896,0,84.6028940195892,21.6164622405257,7.75859657634777,4.95414716353734,0,0,25.47927473,65.22314411,598,0,5,627,0,598,632,549,140,50,32,0,0,0,"Henrico",1230,772,157.743099996,355.2676,406.0363,118.9321,3048
"Henrico","Richmond",353,60.8148566286464,0,0.318943368353636,0,0,10.1776783216165,0,1.74792167838351,0,0,0,31.2112505,2.287575938,342,0,2,0,0,342,2,348,0,60,0,0,0,0,"Henrico",344,408,61.133799997,105.6682,146.8692,11.9256,853
"Henrico","Richmond",354,6.03688055293388,0,0,0,0.718731336107521,53.668769799828,40.9250124155591,0.655586454505421,0,0,0,1.028146998,0,224,0,0,0,31,224,0,257,196,3,0,0,0,3,"Henrico",255,460,6.884745616,100.2059,122.9095,95.968100006,1157
"Henrico","Richmond",355,2.495,0,0,0,0,42.6556646985102,0,14.8577353014898,0,0,0,0.95561071,0,0,0,0,0,0,0,0,689,0,240,0,0,0,0,"Henrico",0,929,2.495,59.6539,102.839,57.5134,0
"Henrico","Richmond",356,307.312595422248,0,0.628800264108566,116.632142560884,0.115688935772654,23.7695151793192,3.13106508047696,6.08673080543114,0,0,0,20.33979518,12.68773459,1221,0,2,464,0,1221,466,250,33,64,0,0,0,1,"Henrico",1688,348,424.688056697,472.7886,521.1264,33.103000001,4183
"Henrico","Richmond",357,52.5645782598914,0,0,82.3414217401086,0,165.177523530307,39.2772124607919,127.370290729082,12.0076732698195,0,0,52.57468949,5.714377049,541,0,0,848,0,541,848,545,130,420,40,0,0,0,"Henrico",1389,1135,134.906,514.0677,540.0391,343.83269999,3441
"Henrico","Richmond",358,78.7878,0,0,0,0,161.8819359,41.175964,0,2.351600109,0,0,2.616930471,5.578738686,214,0,0,0,0,214,0,177,45,0,3,0,0,0,"Henrico",214,225,78.7878,290.0729,322.2363,205.409500009,530
"Henrico","Richmond",359,299.445763723494,77.1668003739196,0,71.950335882586,0,14.3826068392089,18.0992645909632,8.16570423661916,1.52399975900515,0,0.717224574203649,138.7893331,2.0786277,961,248,0,231,0,1209,231,175,220,99,19,0,9,0,"Henrico",1439,521,448.56289998,616.5193,691.0231,42.8888,3569
"Henrico","Richmond",360,238.51142018719,17.7163064737586,0,21.3531733590517,0,24.1589414455222,30.5436767375037,1.76598181097414,0,0,0,13.39397153,40.92716061,1079,80,0,97,0,1159,97,273,345,20,0,0,0,0,"Henrico",1256,638,277.58090002,385.0605,458.6853,56.468599994,3116
"Henrico","Richmond",363,532.069244393496,0,0,32.8947555565041,0,1.73836069408741,54.2548577397117,2.62178156220094,0,0,0,43.11250896,25.54582501,1189,0,0,73,0,1189,73,11,349,17,0,0,0,0,"Henrico",1262,377,564.96399995,689.3073,818.1973,58.614999996,3128
"Henrico","Richmond",364,219.564929170726,0,0,2.27397081427437,0,2.25456571515859,2.5413222276856,6.45869152238631,5.2617205347695,0,0,16.88510624,0.204090194,513,0,0,5,0,513,5,51,57,145,118,0,0,0,"Henrico",518,370,221.838899985,252.9244,300.5664,16.5163,1285
"Henrico","Richmond",365,513.3214,0,0,0,0,13.9038638138079,17.2917593012302,0.716876889961965,0,0,0,44.16935067,7.523508348,1235,0,0,0,0,1235,0,212,263,11,0,0,0,0,"Henrico",1235,486,513.3214,593.9067,725.1705,31.912500005,3063
"Henrico","Richmond",369,92.3572083508409,0,0,50.6511916491591,0,7.16967942301512,28.8485205719849,0,0,0,0,4.584051081,206.8297503,638,0,0,350,0,638,350,46,185,0,0,0,0,0,"Henrico",988,231,143.0084,377.6004,415.3747,36.018199995,2450
"Henrico","Richmond",370,46.8081,0,0,0,0,341.897997775677,0,2.56293716577165,173.107565034551,0,0,37.65849238,0,146,0,0,0,0,146,0,1392,0,10,705,0,0,0,"Henrico",146,2107,46.8081,582.345,614.935,517.568499976,363
"Henrico","Richmond",371,284.985,0,0,0,0,57.7492170140003,25.5802069382214,0.724389730190103,335.613086288588,0,0,294.8501881,259.0498179,1621,0,0,0,0,1621,0,92,41,1,537,0,0,0,"Henrico",1621,671,284.985,1244.1219,1312.9773,419.666899971,4015
"Henrico","Richmond",372,1087.72379825733,0,0,0.000201953665106469,0,0,8.6515341699998,685.202186467548,72.1979859656239,0,0.570193380828268,705.6383551,411.5820743,908,0,0,0,0,908,0,0,2,178,19,0,0,0,"Henrico",908,199,1087.724000211,2960.7846,3460.4794,766.621899984,2249
"Henrico","Richmond",373,372.8907,0,0,0,0,5.41535945504611,116.936750121676,0.499557114086789,47.2724333041913,0,0,345.7968882,0.618232363,524,0,0,0,0,524,0,11,240,1,97,0,0,0,"Henrico",524,349,372.8907,884.42,1087.5738,170.124099995,1499
"Henrico","Richmond",374,97.9032942605655,0,0,10.3011057394345,0,13.52503355281,0,7.12775612232492,29.6884103248651,0,0,50.39572521,0.144513327,196,0,0,21,0,196,21,110,0,58,241,0,0,0,"Henrico",217,409,108.2044,204.7159,305.667,50.3412,537
"Henrico","Richmond",375,73.9228416234883,0,0,19.3828809451194,0.262689581505115,16.5376043795976,6.23988945849603,4.20657495690914,29.7195416234921,0,0,17.56790359,0,516,0,0,135,2,516,135,141,53,36,253,0,0,2,"Henrico",653,485,93.567819949,166.2525,220.3255,56.9663,1627
"Henrico","Richmond",377,669.893459171722,17.6620189330599,0,45.8545218952175,0,20.1386666799091,93.382881929363,1.88778140288901,16.9045699858389,0,0,808.4731368,633.5151146,2171,57,0,149,0,2228,149,100,462,9,84,0,0,0,"Henrico",2377,654,733.41,2280.3323,2408.8419,132.313899998,5891
"Henrico","Richmond",378,77.0513312872512,0,0.796578646713886,23.6749900590349,0,17.8228779838537,0.495024532342242,1.54239775445291,4.75989973435113,0,0,5.382116856,0,396,0,4,122,0,396,126,225,6,19,60,0,0,0,"Henrico",522,311,101.522899993,129.0452,169.4281,24.620200005,1292
"Henrico","Richmond",379,266.991728405406,0,0,10.3792716145942,0,28.1144240997078,31.5960206995761,11.3669588269271,22.974096383789,0,0,4.597949781,28.67033958,1196,0,0,47,0,1196,47,199,224,81,163,0,0,0,"Henrico",1243,667,277.37100002,387.861,458.9323,94.05150001,3082
"Henrico","Richmond",380,350.810641761881,5.37762410143661,0,13.8506341536825,0,9.94117364998516,30.5666981849852,0,9.85302817002962,0,0,20.37842931,181.1114506,1551,24,0,61,0,1575,61,86,265,0,85,0,0,0,"Henrico",1636,436,370.038900017,618.4897,730.2208,50.360900005,4072
"Henrico","Richmond",381,17.0817153374549,0,0.000609726882298623,5.48307493866279,0,3.28080616531867,28.0130938366813,0,0,0,0,11.95054757,0.238986056,144,0,0,46,0,144,46,51,434,0,0,0,0,0,"Henrico",190,485,22.565400003,64.179,95.811,31.293900002,472
"Henrico","Richmond",382,300.336893551253,0,6.5451553166766,26.9669511750703,0,30.0683754371671,77.8552561107054,9.70309925279832,23.8196692003292,0,0,152.3021714,41.33342804,1586,0,35,142,0,1586,177,509,1318,164,403,0,0,0,"Henrico",1763,2394,333.849000043,651.2312,744.6807,141.446400001,4423
"Henrico","Richmond",383,169.578596328118,2.44896943397997,0,90.4999341949017,0,17.9240404890921,11.7916595109079,0,0,0,0,127.2627083,37.1668214,1291,19,0,689,0,1310,689,217,142,0,0,0,0,0,"Henrico",1998,359,262.527499957,433.7428,474.389,29.7157,4951
"Henrico","Richmond",384,758.470165179561,0,0,11.4684348404395,0,52.4208437572438,57.4330960034462,3.43040141268014,18.5931588266299,0,0,633.7613425,16.05985662,2206,0,0,33,0,2206,33,172,188,11,61,0,0,0,"Henrico",2239,432,769.93860002,1523.4573,1609.147,131.8775,5551
"Henrico","Richmond",385,921.219989473511,0,0.961948955296945,11.2409615651917,0,1.44428081527621,0,0.0657709605451649,4.83024822317863,0,0,557.2208736,11.72363262,1429,0,1,17,0,1429,18,24,0,1,81,0,0,0,"Henrico",1448,106,933.422899994,1490.2276,1629.2845,6.340299999,3603
"Henrico","Richmond",386,135.716537850322,3.01606174574483,0.556427357609199,17.1763730043243,0,38.2852174240966,112.606055958099,8.68223296237416,43.2591937014307,0,0,54.91693048,20.50850746,481,11,2,61,0,492,63,335,984,76,378,0,0,0,"Henrico",555,1773,156.465399958,431.8735,552.3932,202.832700046,1553
"Henrico","Richmond",387,234.5841,0,0,0,0,49.9283272776041,52.3230871155758,16.2728100578433,92.7798755489767,0,0,34.4513891,43.25335845,777,0,0,0,0,777,0,255,267,83,473,0,0,0,"Henrico",777,1078,234.5841,518.0629,596.5757,211.3041,1926
"Henrico","Richmond",388,117.235073753746,0,0,27.0235262562543,0,20.5251483036478,39.6439638125991,7.01338788475309,0,0,0,16.0391531,36.9821294,617,0,0,142,0,617,142,151,291,51,0,0,0,0,"Henrico",759,493,144.25860001,256.3624,285.9558,67.182500001,1881
"Henrico","Richmond",389,220.443751034254,30.3837940911524,0,20.599354904594,0,6.43686810298458,12.9719318930154,0,0,0,0,66.76811724,18.00291345,1070,148,0,100,0,1218,100,37,74,0,0,0,0,0,"Henrico",1318,111,271.42690003,359.4867,410.6137,19.408799996,3269
"Henrico","Richmond",390,222.266749631224,0,0.681784365737501,20.8065659710383,0,51.8461481650876,66.7354643210821,17.5486095140083,138.021577979822,0,0,62.56767741,2.037820054,897,0,3,84,0,897,87,446,574,151,1188,0,0,0,"Henrico",984,2360,243.755099968,565.9225,685.494,274.15179998,2436
"Henrico","Richmond",391,191.373465239608,0,1.21613473739183,0,0,12.3647049032527,1.18584033023174,0.828354769515528,0,0,0,71.76048321,0,1101,0,7,0,0,1101,7,245,24,16,0,0,0,0,"Henrico",1108,285,192.589599977,261.919,329.533,14.378900003,2744
"Henrico","Richmond",392,193.262922023715,0.68718556867039,0,30.1613924066146,0,21.5939505883809,10.3780363214081,13.055813100211,0,0,0,60.70602471,30.94907187,1458,5,0,228,0,1463,228,192,92,116,0,0,0,0,"Henrico",1691,400,224.111499999,339.6545,385.9455,45.02780001,4300
"Henrico","Richmond",393,744.285898512803,0.574829184851677,0,42.1498723273452,0,9.87136137603253,46.0876973059769,6.71876689213738,200.330074465853,0,0,241.8725901,0.811852647,1613,1,0,91,0,1614,91,22,104,15,450,0,0,0,"Henrico",1706,591,787.010600025,1270.6229,1521.1633,263.00790004,4228
"Henrico","Richmond",396,235.0191,0,0,0,0,12.7924070781577,2.74394888013295,0,201.620744050709,0,0,58.60210756,18.75489723,901,0,0,0,0,901,0,7,1,0,110,0,0,0,"Henrico",901,118,235.0191,523.3932,615.7102,217.157100009,2237
"Henrico","Richmond",397,156.971071840007,0,0,48.6097281799929,0,27.0696676329812,15.616433139355,2.88276068963073,1.4700385390331,0,0,17.71075857,0,909,0,0,282,0,909,282,226,130,24,12,0,0,0,"Henrico",1191,393,205.58080002,268.7104,318.5622,47.038900001,2953
"Henrico","Richmond",398,64.1378612664106,0,0,8.79333873158941,0,39.7125759991291,0,8.05769479592466,0.179929207946234,0,0,22.03689817,0,308,0,0,42,0,308,42,718,0,146,3,0,0,0,"Henrico",350,867,72.931199998,137.4283,171.5845,47.950200003,866
"Henrico","Richmond",399,44.7524399437871,0,0,21.7042600562129,0,34.6697081804525,6.23441190401372,6.75805093407611,0.227328981457628,0,0,36.03302245,0,407,0,0,197,0,407,197,686,123,134,5,0,0,0,"Henrico",604,948,66.4567,138.2193,170.1951,47.8895,1498
"Henrico","Richmond",400,0,0,0,0,0,172.8542582,0,15.91566249,190.8064793,0,0,1.587578617,0,0,0,0,0,0,0,0,1123,0,103,1240,0,0,0,"Henrico",0,2467,1,376.624,463.1065,379.57639999,0
"Henrico","Richmond",402,99.4746,0,0,0,0,51.7536401020225,13.8703446127756,2.99202533934006,24.3944899448619,0,0,9.419865201,2.535558278,338,0,0,0,0,338,0,337,90,19,159,0,0,0,"Henrico",338,606,99.4746,199.5705,274.0285,93.010499999,838
"Henrico","Richmond",403,218.185913437388,12.7205498734122,0,21.7322367091994,0,29.6521220667942,2.56635316648822,50.4546176948402,30.6695070768774,0,0,88.88588638,0,857,50,0,85,0,907,85,133,11,226,137,0,0,0,"Henrico",992,507,252.63870002,442.0472,558.555,113.342600005,2456
"Henrico","Richmond",404,122.927901901457,0,0,10.0606981485432,0,4.33131970619456,0,0,68.1608802908054,0,0,10.93687732,0,206,0,0,17,0,206,17,42,0,0,660,0,0,0,"Henrico",223,702,132.98860005,210.7377,332.2153,72.492199997,555
"Henrico","Richmond",410,33.5238207143514,0,0,38.2453792856486,0,2.54422828221017,0,0,52.9220717217898,0,0,7.867019839,0,334,0,0,381,0,334,381,3,0,0,62,0,0,0,"Henrico",715,65,71.7692,131.7025,146.1879,55.466300004,1774
"Henrico","Richmond",411,165.515116057651,0,1.5233697700704,0.0272142032789985,0,6.09402549037488,1.16749000683354,473.51656172369,302.844122778102,0,0,24.63908255,9.875208978,677,0,6,0,0,677,6,20,4,1534,981,0,0,0,"Henrico",683,2538,167.065700031,960.1122,1014.5515,783.622199999,1712
"Henrico","Richmond",412,30.6242,0,0,0,0,147.129243177665,5.21833270166506,44.9569596834059,277.471964401264,0,0,14.62157264,0,0,0,0,0,0,0,0,1433,51,438,2702,0,0,0,"Henrico",0,4624,30.6242,505.3722,552.3659,474.776499964,0
"Henrico","Richmond",413,43.9453,0,0,17.6261,0,33.30091011,1.761202767,2.079759286,60.36640808,31.01981976,0,5.516905602,0,213,0,0,85,0,213,85,339,18,21,614,315,0,0,"Henrico",298,1307,61.5714,190.1095,212.3342,128.528100003,740
"Henrico","Richmond",414,30.7219,0,0,0,0,18.44851859,0,6.89203975,151.6570417,0,0,0.605682266,0,86,0,0,0,0,86,0,120,0,45,987,0,0,0,"Henrico",86,1152,30.7219,206.0951,224.185,176.99760004,214
"Henrico","Richmond",417,225.802899234743,0,0,15.2717007552565,0,19.6464526731137,3.0707313315728,1.41432440781028,0.978475430624709,169.447716118879,0,420.2613547,0,844,0,0,57,0,844,57,22,3,2,1,191,0,0,"Henrico",901,219,241.07459999,843.9463,965.9248,194.557699962,2230
"Henrico","Richmond",418,8.438,0,0,0,0,0,106.683203153203,0,222.150154814365,6.89114196643173,0,25.3410407,0,17,0,0,0,0,17,0,0,80,0,167,5,0,0,"Henrico",17,253,8.438,367.6504,398.5696,335.724499934,43
"Henrico","Richmond",419,974.879438287095,11.1678962598099,0,8.56836544509522,0,84.3267644049655,0,2.01084964293231,54.0945859571022,0,0,571.2170171,2.468184502,2983,34,0,26,0,3017,26,3732,0,89,2394,0,0,0,"Henrico",3043,6215,994.615699992,1610.1031,1626.5637,140.432200005,7522
"Henrico","Richmond",421,546.507956515977,2.56674349402307,0,0,0,1.91231056126193,14.5289894427381,0,0,0,0,188.2868867,56.94468171,1118,5,0,0,0,1123,0,24,183,0,0,0,0,0,"Henrico",1123,207,549.07470001,796.6275,925.1079,16.441300004,2784
"Henrico","Richmond",422,253.324093072256,1.07160112170086,0,27.2246057900434,0,20.1175311052479,0,44.856776433519,217.344292501233,0,0,84.333065,11.38113787,830,4,0,89,0,834,89,9,0,21,100,0,0,0,"Henrico",923,130,281.620299984,650.5031,707.9725,282.31860004,2287
"Henrico","Richmond",423,543.265025175058,5.08617325389511,0,25.7146015620466,0,13.3544726127051,9.23892738929486,0,0,0,0,28.19720018,9.257393219,1527,14,0,72,0,1541,72,88,61,0,0,0,0,0,"Henrico",1614,149,574.065799991,631.2439,746.9553,22.593400002,4000
"Henrico","Richmond",424,4.3077,0,0,0,0,1.43309441448582,0,0,805.374605566514,0,0,31.32345922,0,26,0,0,0,0,26,0,3,0,0,1497,0,0,0,"Henrico",26,1500,4.3077,836.5588,858.4605,806.807699981,65
"Henrico","Richmond",425,275.9662,0,0,0,0,105.484695400292,5.25843625460334,3.48781002910896,511.270558333995,0,0,707.417381,0.079962631,203,0,0,0,0,203,0,626,31,21,3035,0,0,0,"Henrico",203,3713,275.9662,1565.195,1684.3238,625.501500018,504
"Henrico","Richmond",426,85.4602,0,0,0,0,3.18082464810385,4.22744518677568,0,154.55573015812,0,0,384.2225134,0,80,0,0,0,0,80,0,2,3,0,106,0,0,0,"Henrico",80,111,85.4602,628.1667,664.2955,161.963999993,198
"Henrico","Richmond",432,999.749108687033,28.8154913229674,0,0,0,40.8601852262274,128.10225372031,3.09085750761655,79.2761035458465,0,0,253.8691158,63.05144358,1235,36,0,0,0,1271,0,333,1044,25,646,0,0,0,"Henrico",1271,2048,1028.56460001,1556.2545,1690.4362,251.3294,3152
"Henrico","Richmond",433,674.975,0,0,0,0,21.7000511883475,1.53445292095405,0.400395894698495,0,0,0,533.3350602,0,556,0,0,0,0,556,0,446,32,8,0,0,0,0,"Henrico",556,486,674.975,1220.3049,1310.4335,23.634900004,1378
"Henrico","Richmond",434,1136.99702495479,1.62377521620611,0,0,0,22.0644308884381,27.7103446822297,3.8046244253322,0,0,0,327.4806852,470.6364614,2380,3,0,0,0,2383,0,564,708,97,0,0,0,0,"Henrico",2383,1369,1138.620800171,1931.5175,2163.9066,53.579399996,5920
"Henrico","Richmond",435,314.1777,0,0,0,0,1.65465671936758,34.8373432806324,0,0,0,0,367.6258802,0,349,0,0,0,0,349,0,9,190,0,0,0,0,0,"Henrico",349,199,314.1777,711.4355,891.9101,36.492,862
"Henrico","Richmond",439,971.9852,0,0,0,0,45.6102233460793,79.6444766539207,0,0,0,0,1112.663578,0.009102485,916,0,0,0,0,916,0,562,980,0,0,0,0,0,"Henrico",916,1542,971.9852,2170.8525,2359.6924,125.2547,2281
"Hanover","Richmond",604,8.3727,0,0,0,0,37.1393564112593,0.0203521537703824,0.0236770111701125,503.2075144478,0,0,297.5715268,0.133852706,14,0,0,0,0,14,0,149,0,0,2012,0,0,0,"Hanover",14,2161,8.3727,842.0991,937.7504,540.390900024,35
"Hanover","Richmond",605,235.2821,0,0,0,0,9.56586971395597,62.9988113211719,0,1.55761896687211,0,0,21.22906319,3.342170792,465,0,0,0,0,465,0,524,3454,0,85,0,0,0,"Hanover",465,4064,235.2821,329.6355,411.8158,74.122300002,1354
"Hanover","Richmond",606,258.265781996223,1.10011797577693,0,0,0,1.64007511554322,14.1595248834568,0,0,0,0,0,0.52058397,607,3,0,0,0,610,0,9,81,0,0,0,0,0,"Hanover",610,90,259.365899972,275.2161,316.9014,15.799599999,1631
"Hanover","Richmond",607,336.048814520612,0,0,4.29948545138783,0,15.2906609577559,68.5735499324725,0,8.03948911177165,0,0,4.289534988,0.13638564,762,0,0,10,0,762,10,75,337,0,39,0,0,0,"Hanover",772,451,340.348299972,434.9878,516.2218,91.903700002,1792
"Hanover","Richmond",615,371.374912720686,0,0.464687310313849,0,0,74.7996819014054,0,0,6.09611809959461,0,0,129.551257,12.35699556,501,0,1,0,0,501,1,652,0,0,53,0,0,0,"Hanover",502,705,371.839600031,593.5437,633.5018,80.895800001,1405
"Hanover","Richmond",616,176.0345882,10.70618007,0.773131687,0,0,40.98023393,23.91590971,0,0.58335636,0,0,3.148902914,0,752,46,3,0,0,798,3,783,457,0,11,0,0,0,"Hanover",801,1251,187.513899957,255.6823,309.2394,65.4795,1834
"Hanover","Richmond",617,237.7393,0,0,0,0,11.4442467932822,2.55915320471781,0,0,0,0,45.71834106,0,748,0,0,0,0,748,0,86,19,0,0,0,0,0,"Hanover",748,105,237.7393,293.201,373.8186,14.003399998,1859
"Hanover","Richmond",622,297.648185703049,48.9306143269511,0,0,0,82.3896428065428,8.88925620535125,0,0.745100991105928,0,0,69.76282133,11.73550397,1526,251,0,0,0,1777,0,603,65,0,5,0,0,0,"Hanover",1777,673,346.57880003,512.3511,643.1933,92.024000003,4342
"Hanover","Richmond",626,133.394470622555,32.7859293274446,0,0,0,3.95501833355085,0,0,104.003081644449,0,0,459.6958763,22.94270059,672,165,0,0,0,837,0,2,0,0,56,0,0,0,"Hanover",837,58,166.18039995,752.2572,835.9533,107.958099978,1950
"Goochland","Richmond",658,55.332,0,0,0,0,1078.731199,0.022400592,0,0,0,0,1.110491324,0.016002879,1846,0,0,0,0,1846,0,456,0,0,0,0,0,0,"Goochland",1846,456,55.332,1088.592,1270.1506,1078.753599592,4685
"Goochland","Richmond",668,725.186288341728,0.00731161127162287,0,0,0,89.2824487608772,64.3461241115177,0,0.957267274062823,0,454.100959815542,0.082073108,151.8808892,645,0,0,0,0,645,0,44,31,0,0,0,222,0,"Goochland",645,297,725.193599953,1471.2316,1537.5768,608.686799962,1678
